Name;Latitude;Longitude
Ashram Chowk;28.571617;77.259167
Mata Mandir New Friends Colony;28.564313;77.264526
Bharat Nagar;28.566738;77.269676
Bharat Nagar Crossing;28.5622;77.2723
Holy Family Hospital;28.561083;77.275417
Jamiya Millia College;28.56115;77.280117
Ansari Health Care;28.5614;77.2836
Batla House;28.5647;77.288
Okhla Village;28.563283;77.291386
Nai Basti;28.5616;77.2945
Unani Hospital / Okhla Ext Thokar 3;28.55898;77.296216
Nehru Place;28.547317;77.25403299999998
Pumposh Enclave;28.5435;77.2441
OS Communication / Masjid Moth;28.54045;77.235833
Swami Nagar;28.54215;77.224683
North Paint Nursing Home;28.5427;77.2176
Sadhna Enclave;28.5429;77.2149
Panchsheel Enclave;28.543257;77.21000699999998
Panchsheel Club (Sarv Priya Vihar);28.543659;77.204978
Raj Nagar;28.5695;77.2014
AB Block Sarojini Nagar;28.57058300000001;77.199117
PS Sarojini Nagar;28.5752;77.199017
Sarojini Nagar Market;28.5776;77.19891700000002
Enquiry Office Pilanji Village;28.579833;77.199517
Laxmi Bai Nagar;28.5798;77.20445
INA Market;28.579433;77.2082
Jaffar Pur Kalan;28.591505;76.91901800000002
Vikas Puri Crossing;28.626981;77.070541
Dholi Piao;28.6289;77.0757
District Centre Najafgarh Road;28.630283;77.07825
Janakpuri East Metro Station/ Nangli Zalib;28.63300000000001;77.0857
Janak Puri Check Post;28.634257;77.08915999999998
Tilak Nagar Crossing (Najafgarh Road);28.63558;77.092917
Tilak Nagar Terminal;28.636629318452894;77.09706507521341
Sapera Basti Crossing;28.618016;77.336475
Mayur Vihar Ph-III;28.61403300000001;77.33735
CRPF Camp;28.611517;77.3399
Mayur Vihar Phase III A1 Block;28.608467;77.33735
Bharti Public School;28.60535;77.333117
New Kondali A1 Crossing;28.602883;77.329317
Mayur vihar Phase-III Crossing;28.6017;77.32755
Mayur vihar Phase-III Crossing;28.601583;77.326033
Ganpati Mandir;28.60315;77.3247
Fire Station;28.605067;77.322683
Dallu Pura;28.608617;77.319983
Kondali Old;28.612978;77.322856
Kalyan Puri Terminal;28.61515;77.319817
Super Bazar;28.61335;77.3162
Chand Cinema;28.612790000000004;77.312844
Lal Bahadur Shashtri Hospital;28.6173;77.30963299999998
Kalyan Vas;28.61915;77.3089
Radha Swami Satsang;28.620517;77.30753299999998
Mayur Vihar Phase 2 (T);28.620115;77.304936
East Vinod Nagar Depot;28.620318;77.300148
Govt Model School / Ambedkar Park;28.621767;77.29508299999998
Dharma Apartment;28.6199;77.29005
Mother Dairy;28.619267;77.286067
Ganesh Nagar;28.62085;77.285167
Shakar Pur School Block;28.6271;77.27946700000003
Laxmi Nagar / Shakarpur Crossing;28.62923300000001;77.27735
ITO Ring Road;28.629817;77.24665
IG Stadium;28.633633000000003;77.24665
Gandhi Darshan;28.636883;77.24668299999998
Ambedkar Stadium Terminal;28.639636;77.24375
Delhi Gate;28.6414;77.24046700000002
Punjabi Bagh Terminal;28.667917;77.13731700000002
New Moti Bagh B Block;28.66365;77.140683
Campa Cola;28.6628;77.1535
DCM Chemical;28.665367;77.159933
Zakhira;28.66800000000001;77.164283
Inderlok;28.6714;77.1672
Shastri Nagar E Block;28.671267;77.176283
Shastri Nagar Metro Station;28.670231;77.181136
Subhadra Colony;28.6712;77.18405
Shastri Nagar A Block;28.67305;77.18646700000002
Gulabi Bagh;28.675;77.1883
Chowki No 2 / Gulabi Bagh Crossing;28.6769833333333;77.1889
Shakti Nagar Nangia Park;28.68035;77.19623299999998
Roop Nagar / Kamla Nagar;28.6842833333333;77.2023166666667
Banglow Road / Police Station Roop Nagar;28.684821000000003;77.203792
Maurice Nagar II;28.6865;77.205567
Doulat Ram College;28.6882;77.2063
Shri Ram College;28.6891;77.2068
Patel Chest;28.6923;77.2083
Khalsa College;28.694883;77.209683
Lucknow Road;28.695844;77.21611899999998
INMAS;28.703583;77.21991700000002
CGHC Dispensary;28.706;77.2211
Balak Ram Hospital;28.707127000000003;77.22279
Gurudwara NanakSar;28.708917;77.24203299999998
Rajeev Nagar (Wazirabad Road);28.706399;77.25083199999997
Khajuri;28.704817;77.256617
Bhajanpura;28.70355;77.263367
Yamuna Vihar B Block;28.7033;77.2676
B-Block Yamuna Vihar;28.703117;77.270033
Yamuna Vihar Brij Puri;28.702667;77.27533299999997
C 4 Yamuna Vihar;28.702383;77.278633
B R Ambedkar College (Loni Road Xing);28.7015;77.2882
MIG Flates Loni Road;28.70068;77.295361
Ashok Nagar / Meet Nagar;28.70036;77.29715300000002
Nand Nagari Depot;28.699175;77.306063
Bank Colony;28.698391;77.31098
Gagan Cinema Wazirabad Road;28.697617;77.316867
Harsh Vihar;28.698717;77.32163299999998
Jhilmil Crossing / Dilshad Garden GT Road;28.6764;77.318217
Rajdhani Park;28.682033;77.047567
Swarn Park;28.682183;77.04078299999998
Mundka Xing;28.682267;77.035917
Mundka Village Metro Station;28.682252;77.029944
Mundka Industrial Area / Mundka School;28.683367;77.01661700000002
Mile Stone / Shiv Shankar Dharam Kanta;28.683683;77.011717
Hiran Kudna Crossing;28.684683000000003;77.000967
Bajitpur Mandir;28.803381;76.997948
Bajitpur Village;28.808481;77.003252
Nangal Thakran;28.808955;77.007826
Bajit Pur Crossing;28.81155;77.01115
Dariyapur Kalan School;28.808967;77.015117
PS Bawana;28.8066166666667;77.0231166666667
Bawana Depot;28.803894;77.028469
Bawana Village;28.800222;77.035528
Bawana School;28.796282;77.03581700000002
Aditi College Bawana;28.7942;77.0368
DSIDC Bawana/ Dhakewala;28.78585;77.0414
DSIDC Office Bawana;28.7804;77.04401700000003
Maharishi Valmiki Hospital;28.775033;77.04768299999998
Poothkhurd Village;28.772383;77.048967
Sultan Pur Crossing / Poothkhurd;28.767867;77.049417
Poothkhurd Firni Road;28.764589;77.054957
Barwala Village;28.760383;77.06071700000003
Barwala School;28.759233;77.062833
Jain Colony;28.7539;77.07288299999998
Prehladpur School;28.75305;77.07475
Prehladpur Village;28.7512;77.080967
Prehladpur Crossing;28.749319;77.084811
Rohini Sec 27 and 30 Crossing;28.747934000000004;77.08957
Shahbad Dairy;28.7465;77.0963
Shahbad Dairy A Block;28.7459;77.0985
St. Xavier School Shahbad;28.7456;77.10300000000002
Shahbad Daulatpur School;28.745775;77.107137
Shahbad Daulatpur Gaon;28.745283;77.111267
Delhi Engg College Shahbad;28.745317;77.116433
Rohini Sec-16 Xing;28.7437;77.1216
Shri Krishna Apartments;28.74395;77.126267
Rohini DTC Depot 4;28.744967;77.130533
Rohini Sec 18 B-7 Road;28.743222;77.132039
Rohini Sec 18 Pocket A;28.740768;77.133255
Rohini Sec 18;28.73892;77.135888
Rohini Sec 18 Block;28.735788;77.137752
Badli Village;28.731914;77.140479
Jail Road Rohini Sec 18;28.727526;77.143333
Badli Crossing;28.728649;77.14602099999998
GTK Bypass / Mukraba Chowk;28.732567;77.152
Exchange Store (Hill Road);28.67772;77.22303000000002
PNB STA Road;28.678372;77.220876
Rajpur Road Transport Deptt;28.67895;77.21861
MCD Store (Rajpur Road);28.67319;77.216938
Aruna Asaf Ali Hospital;28.66961;77.21753000000002
Novelty Cinema;28.6614;77.2211
Gagan Vihar;28.6451;77.2977
KarKarDooma Court;28.65438300000001;77.29906700000002
Suraj Mal Vihar;28.661283;77.303517
Satyam Enclave / Jhilmil DDA Flats;28.666733;77.30465
PS Vivek Vihar;28.666733;77.307017
ESI Hospital;28.666467;77.30963299999998
Vivekanand Mahila College;28.665467;77.31451700000002
Vivek Vihar Terminal;28.667933;77.3145
Vivek Vihar ITI;28.6707;77.315833
Girls School Vivek Vihar;28.669433;77.3187
Surya Nagar;28.667917;77.321283
Purani Basti Rewla Khanpur;28.569594;76.977464
Rewla Khanpur Crossing;28.572594;76.98092700000002
Jhatikara Crossing;28.585862;76.995006
Mata DanKaur Public School;28.597584;76.899172
Mundhela Crossing;28.597435;76.89572199999998
Mundhela Kalan School;28.605290000000004;76.893629
Mundhela Kalan Village;28.609734000000003;76.893466
Mundhela School II;28.614198;76.895717
Surakh Pur Crossing;28.6155;76.97631700000002
New Anaj Mandi;28.61935;76.97385
Baba Haridass Nagar;28.623619;76.970388
Bangali Colony;28.6299;76.965867
Shiv Mandir;28.634675;76.96295500000002
CRPF Jharoda;28.638267;76.96086700000002
PTS Jharoda;28.6429;76.958117
S.S. Kanya Vidhyalaya;28.646717;76.955883
Jharoda Village;28.650904;76.952779
Jharoda Kalan;28.655633;76.94958299999998
Jharoda Nala Crossing;28.658617;76.947783
Satyapuram Jharoda;28.663282;76.944684
Kanjhawala Village;28.734026;77.00490500000002
Rohini Sec 21-22 Crossing;28.7203;77.069
Rohini Sec 23 Pkt 1 (Green Hill Aptt.);28.719083;77.084283
Rohini Sec-24;28.7282;77.0923
Dera Satguru Sewaram Sahai Sec 24/25;28.7297;77.09496700000003
Rithala Village;28.725886;77.100438
Pal Colony;28.7236;77.1037
Rithala Metro Station;28.7198;77.1087
Rohini Depot 1 Sec 6;28.71645;77.113467
Rohini West Metro Station;28.7154;77.1147
Rohini Sec-9 /7;28.7138;77.1172
Rohini Sec-9;28.7117;77.1203
Rohini Sec 7 and 8 Crossing;28.708133;77.12531700000002
Fire Station Sec-8;28.7069;77.1272
Madhuvan Chowk;28.7051;77.1298
Madhuban Chowk (Outer Ring Road);28.7054;77.132
Pitampura RU-Block;28.7078;77.1364
Pitampura CD Block (Aggrasen model School);28.7058;77.1386
Pittampura AP-Block;28.7034;77.1395
Pitam Pura KD Block;28.700383;77.14111700000002
DAV School;28.6998;77.1452
TV Tower (Power House);28.7;77.1514
Guru Govind Singh College;28.698033;77.15165
Netaji Subhash Palace (Wazirpur Depot) Road No 41;28.69415;77.151033
Wazirpur Depot;28.692033;77.153767
Telephone Exchange;28.6861;77.15100000000002
Britannia;28.6849;77.1492
Shakurpur JJColony;28.6809666666667;77.1432
Gole Market;28.6352;77.2031
Gole Market (Bhai Veer Singh Marg);28.63225;77.205467
Gole Market (Sahitya Sadan);28.6289;77.2053
Kanjhawala Chowk;28.7377;77.0077
Dwarka Sec 22 Cluster Depot;28.553905;77.051861
Pochan Pur Village;28.55899;77.043207
Dhool Siras;28.552849;77.035179
Bamnoli Crossing;28.539147;77.029612
Bamnoli Power Station;28.54194600000001;77.018399
Toll Tax Post;28.543267;77.0127
BSF Campus Chhawla;28.5479;77.00915
BSF Camp Chhawla;28.554488;77.006134
Sumesh Vihar;28.5579;77.0043
Chhawla Village;28.561419;77.001919
Chhawla School;28.566267;77.000283
Rewla Taj Pur More;28.578167;76.996483
Najafgarh Dhansa More;28.6115;76.9789
Jharoda Crossing;28.614227000000003;76.980845
TilangPur Kotla;28.649276;77.026958
PS Ranhola;28.65355;77.03541700000002
Ranhola II;28.65466;77.03801899999998
Ranhola Village;28.655583;77.040217
Ranhola Extension;28.657906;77.043018
Nilothi Crossing;28.66444000000001;77.052583
Aman Puri;28.67305;77.059667
Qamruddin Nagar Crossing;28.6744;77.060767
Nangloi Post Office;28.679717;77.065867
Nangloi (Najafgarh Road);28.681833;77.06749599999998
Karol Bagh Gurgaon Stand;28.64376;77.19700999999998
Ravinder Rangshala;28.640833;77.19515
CPRTI;28.637433333333306;77.1927833333333
Ridge Road;28.632626;77.18892199999998
R Block Rajinder Nagar;28.6234;77.1803166666667
Buddha Jayanti Park;28.615091;77.175218
APS School Dhaula Kuan;28.601533;77.168417
St. Martin School;28.59656667;77.14546667
Sri Nagesh Garden;28.59655;77.14065
Shastri Bazar;28.5965;77.1358
Kabul Line;28.5978;77.1287
Chhawani Hospital;28.59857;77.12434
Sadar Bazar;28.595;77.1226
Geeta Ashram;28.5919;77.1211
Base Hospital;28.5895;77.1198
Blood Bank;28.586733;77.11845
More Lines;28.583117;77.116617
Radisson Hotel / Mahipal Pur Crossing;28.545933;77.1232
The Uppal Hotel;28.53623300000001;77.102017
Rani Khera Depot 1;28.700495;77.033529
Kanjhawala Chowk;28.73757100000001;77.00748399999998
Sultan Pur Xing;28.75634;77.015384
Check Post Janak Puri;28.634244;77.08913000000003
Hari Nagar Depot;28.625133;77.102067
Hari Nagar Shaheed Pawan Sahni Chowk;28.62455;77.11095
Maya Enclave BSES Office;28.6204;77.110867
BE Block Hari Nagar/ESI Dispensary;28.62755;77.1216
Faiz Road;28.648227;77.198819
Hastsal JJ Colony;28.64682;77.05476999999998
Vikas Nagar;28.64079000000001;77.05594
Hastsal Village LIG Flats;28.63476;77.06201
C Block Vikas Puri;28.634490000000003;77.06882
Budhela Village / C Block Vikas Puri;28.6354;77.070533
Oxford School;28.638;77.0719
Gurudwara Vikaspuri;28.6387;77.0743
M Block Vikaspuri;28.63865;77.07808
J Block Vikas Puri;28.63955;77.0792
H-3 Vikas Puri;28.645922;77.079312
JG 3 Block Vikaspuri;28.647117;77.0804
Major Bhupinder Singh Marg;28.64735;77.084783
Keshopur Depot;28.6535;77.08800000000002
Meera Bagh Apartments;28.657542;77.09049
Saiyyad Nangloi;28.66209000000001;77.08199
Ambika Vihar;28.66577;77.08261
Guru Harkishan Nagar;28.66951;77.08322
Bhairon Enclave;28.67082000000001;77.09294
Peera Garhi Depot;28.676017;77.093967
Indra Vihar;28.7064;77.2121
Mukharji Nagar Xing;28.7093;77.2137
Batra Cinema;28.71139;77.2148
Mukherji Nagar Baandh;28.7155;77.21592
Mahipalpur Village Crossing (NH-8);28.5468;77.1237
Kamla Market / Ajmeri Gate;28.644519;77.223625
Tihar Jail;28.6192;77.1046
S O Flats Carriappa Marg/Carriappa Vihar;28.6003;77.139767
Aradhana Enclave;28.574567;77.17855
RK Puram Sec-13;28.571367;77.181783
Nauroji Nagar;28.569633000000003;77.195533
SJ Hospital;28.5697;77.20438299999998
Lodhi Garden / Mousam Bhawan;28.590317;77.220383
CGO Complex;28.587958;77.233541
Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal;28.59155;77.23311700000002
Okhla Depot IV CWS II;28.518333;77.284867
Central Workshop II;28.516367;77.2836
E.S.I. Hospital;28.515967;77.28055
Okhla Phase 1;28.520517;77.27726700000002
Indra Kalyan Vihar;28.52338300000001;77.27525
Bank;28.52585;77.273517
CRPF Camp / Crown Plaza;28.527783000000003;77.2722
CRPF Camp Okhla Phase 1;28.52855;77.27036700000002
DDA Kalkaji Extn;28.526817;77.2669
Tughlaqabad Extn;28.5255;77.2607
DDA Flats Kalkaji;28.5254;77.2568
Tara Apartments Terminal;28.523828;77.25506800000002
Aruna Asaf Ali Hospital;28.66935;77.21739000000002
MCD Store (Rajpur Road);28.673296;77.216756
Rajpur Road Transport Deptt;28.67902;77.21866
PNB STA Road;28.678464;77.220946
Exchange Store (Hill Road);28.67785;77.22305
Purana Chandrawal;28.694534;77.222716
Majnu Ka Tilla;28.696790000000004;77.225513
Majnu Ka Tila Outer Ring Road;28.69771;77.22716
PWD Office / Aruna Nagar Ring Road;28.70253;77.22733000000002
Wazirabad Crossing GT Road;28.710239;77.226842
Gopal Pur / Jagat Pur Crossing;28.71911;77.22326
Gandhi Vihar;28.7221;77.2161333333333
CV Raman ITI;28.726517;77.204483
Burari Crossing;28.7285;77.197383
Mukund Pur Crossing;28.73215;77.18243299999997
Jahangir Puri Outer Ring Road;28.73425;77.17645
Jag Jivan Ram Hospital;28.73575;77.172517
Bhalaswa Xing;28.73745;77.1666166666667
Outer Ring Road Makbara Chowk;28.736833;77.159933
GTK Bypass / Mukraba Chowk;28.7323;77.1521
Badli Crossing;28.728354;77.14621
PS Badli;28.724867;77.142388
Haider Pur Water Works;28.721333;77.140683
Pitam Pura BV Block;28.71616;77.13964
Uttri Pitam Pura;28.71348;77.13884
Pitampura RU Block;28.70992;77.13649000000002
Pitampura Power House;28.70771;77.13453
West Enclave;28.6931;77.1017
Mangol Puri B Block / Vidya Vihar;28.68956;77.09680999999998
Nangloi (Najafgarh Road);28.681877000000004;77.06764
Nangloi Post Office;28.679682;77.06597099999998
Qamruddin Nagar Crossing;28.675134000000003;77.061667
Aman Puri;28.673078000000004;77.05989699999998
Narain DharamKanta;28.670717;77.05775
ShivRam Park;28.667609;77.055311
Nilothi Crossing;28.664358;77.052852
Jhatikra Village;28.522174;76.96585400000002
Krishna Nagar / Gopal Nagar;28.606425;76.972858
Khera Village;28.59906;76.967259
KharKhari Nahar / Khera Dabur;28.586969;76.959227
KharKhari Jatmal / Surhera Crossing;28.582264;76.95809200000002
Pandwala Crossing;28.573848;76.952387
KharKhari Rondh;28.561696;76.941952
Hasanpur Village;28.556475;76.936796
Devta Wala Mandir;28.548826;76.93085699999997
Ghuman Hera More / Shikarpur Crossing;28.537;76.9225
Ghuman Hera Village Main Road;28.532409;76.919436
Ghuman Hera DTC Depot;28.534088;76.915012
Jhul-Jhuli Check Post / Ghumanhera Crossing;28.5352;76.909367
Jhuljhuli Crossing;28.531617;76.907067
Rawta Village;28.523123;76.899585
Amrawati Piyau Galib Pur Road;28.525262;76.89063900000002
Galib Pur Piyau;28.53130100000001;76.883663
Galib Pur Village;28.529556;76.88114200000003
Kerala School;28.617104;77.338441
Trilokpuri 13-Block;28.612217;77.30605
Kotla Village;28.6132;77.3014
ITI Khichiripur;28.6128;77.2976
Pocket-5 Mayur Vihar Ph-1;28.6132;77.2955
Shashi Garden Xing;28.6136;77.2937
P S Pandav Nagar;28.6142;77.2911
Patpar Ganj Xing;28.6167;77.2878
Samaspur Jagir Village;28.6158;77.286
Pusta Crossing / Akhardham Temple;28.61235;77.282533
Khel Gaon CWG Village;28.606154;77.274967
CWG Village / PWD Office;28.6036;77.2691
Nizamuddin Road Bridge;28.596417;77.256483
ISBT Sarai Kale Khan;28.588832;77.25879599999998
Bala Sahib Gurudwara;28.5821;77.26555
Maharani Bagh / Ashram;28.576295;77.264457
Maharani Bagh (Ashram);28.574941;77.262217
Kamal Cinema;28.565108;77.198924
Green Field School;28.56584;77.194365
Safdurjang Enclave;28.566078000000005;77.190996
Mohammadpur Village;28.564917;77.18915
R K Puram Sec-2;28.5616;77.1885
R K Puram Sec-3;28.5567;77.1845
R K Puram Sec-3;28.558000000000003;77.1824
R K Puram Sec-4;28.5618;77.1807
RK Puram Sec-1;28.5642;77.1785
Ramzan Pur Crossing;28.81018;77.1758
Mohammad Pur Gaon;28.807222;77.176812
Kushak Pur Village;28.80374;77.177858
Hiranki Village;28.798935;77.179474
Amir Khusro Park / Oberoi Hotel;28.5965;77.2407
Shahdara Terminal;28.6745;77.28685
Kouria Bridge;28.6603;77.2337
Rewla Khanpur Village;28.567358;76.982136
Kewal Park;28.70942100000001;77.175675
Prem Bari Pull;28.700017;77.158467
Punjabi Bagh Terminal;28.6758;77.1411
Nangloi Post Office;28.679763;77.06616899999999
Qamruddin Nagar;28.675011;77.061622
Aman Puri;28.672979;77.059922
Narain DharamKanta;28.670618;77.057884
ShivRam Park;28.667651;77.055346
Nilothi Crossing;28.664852000000003;77.053333
Rishal Garden;28.661623;77.04881400000002
Ranhola Extension;28.657784000000003;77.043153
Ranhola Village;28.655779;77.040633
Ranhola II;28.65447600000001;77.03801700000002
PS Ranhola;28.653399;77.03551999999998
BrahmPuri Colony;28.652115;77.032597
Kotla Vihar Phase 1;28.650775;77.03009200000002
TilangPur Kotla;28.649362;77.027266
Kotla Vihar Phase II;28.648236;77.025586
Satya Vihar / Chanchal Park;28.646035;77.02158
BakkarWala Crossing;28.643213;77.01611
Baprola Vidhyalaya;28.641771;77.013803
Baprola Village;28.640823;77.01175699999997
Baprola School;28.638305;77.007975
AirForce Station (BaniCamp);28.633911;77.003107
Jai Vihar;28.631506;77.000569
Dichau Kalan Depot;28.628745;76.997357
Nirmal Vihar;28.625313;76.992612
Udaseen Ashram;28.621661;76.98823
Dichau Chowk;28.617306;76.984157
Dwarka Sec 22-23 / ClassicApartments;28.561387;77.056371
Dwarka Sec 9 Metro Station;28.572705;77.065945
Dwarka Sec 8 DTC Depot;28.57721;77.069827
Dwarka Sec-1 Mahalaxmi Apartment;28.5961;77.0719
SFS Flats Sec-2 Power House;28.5999;77.0714
Mahaveer Enclave Part IIandIII;28.603617;77.07105
Vijay Enclave (New Dwarka Road);28.60635;77.07503299999998
Dwarka Puri;28.6076;77.07808299999998
New Dwarka Road / Seetapuri;28.60955;77.08075
Seetapuri Extension;28.6118;77.0848
Patel Chowk (Ashoka Road);28.624548;77.210633
Gurudwara Bangla Sahib;28.625333;77.209333
NDPO;28.6235;77.2065
Kapashera More (Najafgarh Road);28.530167;77.08668399999998
Kapashera Village Bijwasan Road;28.527567;77.07611700000002
Shri Golok Dham Bijwasan School;28.533479;77.059618
Bijwasan Railway Station;28.535451;77.04355
Tikri Border;28.687054;76.965189
Tikri Kalan Village;28.682661;76.964965
Fire Station Tikri Village;28.671106;76.960371
Baba Haridass Gitanjali Enclave;28.666442;76.954497
Jharoda Nala Crossing;28.66218;76.953826
Uttam Nagar Terminal;28.626136;77.06845
Bakkargarh Village;28.665997;77.017004
Bakkarwala Village Crossing;28.65925;77.01689
Bakkarwala School;28.65393;77.01678000000003
Chanchal Park Part 1;28.64992;77.01678000000003
BakkarWala Crossing;28.643323;77.016253
Baprola Village;28.640894;77.01187
AirForce Station (BaniCamp);28.633923;77.003086
Jai Vihar;28.631671;77.00070699999998
Tilangpur Kotla;28.649495;77.026976
Kotla Vihar Phase 1;28.650903000000003;77.029616
Punjabi Bagh Terminal (Rohtak Road);28.673333000000003;77.143967
Power House;28.673017;77.14725
Ram Pura;28.67195;77.15395
Ram Pura (Ashok Park);28.67148;77.157173
Zakhira Flyover;28.66865;77.1654
Daya Basti Flyover;28.666824;77.16936
Anand Parbat Industrial Area;28.6648;77.1754
Sarai Rohilla Govt Qtrs;28.6613;77.18515
Liberty Cinema;28.6599;77.1891
Ram Jas Road;28.65923333;77.19113333
Tibiya College;28.6576;77.1949
Guru Govind Singh Marg;28.655517;77.198983
Filmistan;28.6593;77.2029
Bara Hindu Rao;28.6616;77.2048
Azad Market;28.6632;77.2072
Ice Factory;28.6663;77.2087
Kouria Bridge;28.6601;77.2344
Faiz Road;28.6495;77.1981
DB Gupta Market;28.651733;77.1946
Thana DB Gupta Road;28.6526;77.1928
Prahlad Market;28.6538;77.1907
Khalsa College;28.6552;77.1881
Kikar Wala Chowk;28.652183;77.18505
Prasad Nagar;28.649253;77.183031
Radha Swami Satsang;28.64465;77.181033
F Block Kirti Nagar;28.651466;77.140817
PS Kirti Nagar;28.646473;77.14089
Wood Market (Mansarovar Garden);28.638199;77.132423
Metal Forging;28.6298;77.1233
DDA Flats Hari Nagar;28.6308;77.1193
Swarg Ashram;28.6308;77.1149
Beriwala Bagh;28.631183;77.112167
DDU Hospital;28.6282;77.111
Hari Nagar Shaheed Pawan Sahni Chowk;28.624804;77.110518
Janak Puri B-1 Terminal;28.629783000000003;77.09151700000002
Janakpuri B-2;28.6263;77.0921
Janak Puri B-3;28.622917;77.09275
C2B Janak Puri;28.621145;77.088962
C6 B Janakpuri;28.61328300000001;77.09853299999997
Kibri Place;28.6044;77.1273
PS Chankya Puri;28.603733;77.1965
Teen Murti;28.606083;77.19891700000002
South Enclave;28.610117;77.19915
Tyag Raj Marg;28.6091;77.20298299999997
Sena Bhawan;28.6082;77.20666700000002
Sunheri Masjid/G Block;28.6096;77.2097
Udyog Bhawan;28.61275;77.211917
Rail Bhawan Metro Station / Krishi Bhawan;28.61495;77.212067
Mukhmel Pur Village;28.792499;77.15933000000003
Zind Pur Village;28.792969;77.152006
Holambi Kalan Crossing;28.809371;77.10697900000002
Holambi Kalan Fatak;28.80929;77.098885
Holambi Kalan JJ Colony;28.809618;77.088088
Sannoth Village;28.81548;77.07094000000002
Jheel Terminal;28.658667;77.272233
Geeta Colony;28.65513300000001;77.2736
Ramleela Ground Geeta Colony;28.654567;77.274817
Pandit Park Geeta Colony;28.654966;77.276723
Shivpuri Colony;28.651867;77.2781
Rashid Market;28.649633;77.278883
Khureji Khas;28.64655;77.279117
East Guru Angad Nagar;28.64121500000001;77.28284000000002
Radhu Palace;28.636683;77.285593
Modern School;28.627831;77.227939
Barakhamba Metro Station;28.6294;77.2253
Statesman House;28.6303;77.2239
District Centre Outer Ring Road;28.6327;77.0811
Kangra Niketan;28.6352;77.0805
Krishna Park;28.6392;77.0817
Manohar Nagar;28.6427;77.083
Meera Bagh;28.658887;77.090929
Sunder Vihar;28.6635;77.0918
Sunder Apartment;28.6661;77.0923
Mangol Puri B Block / Vidya Vihar;28.69002;77.09644
West Enclave;28.6936;77.1023
Power House Rohini Sec 24;28.727167;77.080283
Hanuman Mandir Rohini Sec 24;28.722667;77.08745
Prehlad Vihar (Deep Vihar);28.7348;77.0872
Krishna Colony;28.743833;77.08545
Prehladpur Crossing;28.749247;77.084662
Prehladpur Village;28.751082;77.080931
Prehladpur School;28.75257;77.07561199999998
Jain Colony;28.75375;77.0728
Barwala School;28.759052;77.062701
Barwala Village;28.760283;77.060436
Sultan Pur Crossing / Poothkhurd;28.767917;77.049267
Poothkhurd Village;28.772317;77.0489
Maharishi Valmiki Hospital;28.775183;77.04736700000002
Dhakewala Bawana;28.786105;77.04101899999998
Aditi College Bawana;28.79462100000001;77.03625600000002
Bawana School;28.796201;77.035577
Dariyapur Gaon;28.812601;77.009095
Harewali Xing;28.818533;77.00281700000002
Harewali Gaon;28.831167;77.007417
ARSD College / Dhaula Kuan;28.590667;77.1683
Dhaula Kuan ARSD College;28.591017;77.168483
Shanti Niketan / RK Puram Sec 9;28.5747824927672;77.1687699879572
RK Puram Sec-9;28.5713;77.1707
R K Puram Sec-4;28.563067;77.18
R K Puram Sec-3;28.55877000000001;77.18226999999997
RK Puram Sec-3;28.55678;77.18485
R K Puram Sec-2;28.561567;77.188233
Mohammadpur Village;28.564883;77.188917
Safdarjung Enclave;28.566217;77.1916
Green Field School;28.56604;77.19428
Kamal Cinema;28.56527;77.198962
Raj Nagar;28.5701;77.2011
Mayur Vihar Phase III Crossing;28.6023484928639;77.32566419165
Mayur Vihar Phase III Crossing;28.615983;77.34145
Mayur Vihar Phase III Terminal / Paper Market;28.618229;77.341004
Jaitpur Crossing;28.496767;77.302417
E.S.I. Hospital;28.5159;77.2805
Crown Plaza;28.52945;77.271033
Tughlaq Crescent;28.5942;77.212
PS Tughlaq Road;28.599883;77.2112
Krishan Menon Marg;28.6069;77.2098
Aakashwani Bhawan;28.620532;77.210575
PS Parliament / Jantar Mantar;28.625216;77.21398
NCERT;28.538017;77.19275
Qutub Hotel;28.539133000000003;77.189533
Katwaria Sarai;28.540444;77.184993
Sanskrit Vidyapeeth;28.542017;77.182467
FAI;28.543617;77.179833
School Of Physical Science;28.546433;77.17925
Ber Sarai;28.549533;77.180433
ISTM;28.55228300000001;77.181167
Munirka Family Planning;28.553767;77.17886700000003
Munirka DDA Flats;28.555433;77.17635
Munirka Family Planning;28.55688300000001;77.174217
Vasant Vihar Depot;28.558333;77.17215
Vasant Vihar;28.562767;77.167967
Swami Malai Mandir;28.567817;77.16495
Vasant Village / Shani Mandir;28.5755;77.158967
Arjun Path / Subroto Park;28.57409;77.151885
Arjun Path;28.574933;77.14738299999998
APS Colony;28.5744;77.142067
Palam Vihar Crossing;28.532531;77.052948
Jhul-Jhuli Check Post / Ghumanhera Crossing;28.535372;76.909686
Badarpur Village;28.502067;77.300033
Power House;28.5073;77.3
Onida Factory;28.513;77.2976
Ali Village;28.5153;77.2967
Maruti Factory;28.5187;77.2952
PT College Kotla;28.5699;77.2263
Defence Colony;28.574267;77.22873299999998
Sewa Nagar Flyover;28.578783;77.2293
J L Nehru Stadium;28.583833;77.2299
Central School Lodhi Colony;28.5848;77.22815
Lodhi Colony;28.5846;77.2246
Madi Pur JJ Colony;28.672219;77.117956
Daya Basti Flyover;28.6665;77.17003299999998
Sarai Rohilla;28.662572;77.182259
Dev Nagar;28.6564;77.1881
